,S,I,R
999,80.0,104.0,216.0
1000,79.0,105.0,216.0
1001,79.0,105.0,216.0
1002,79.0,105.0,216.0
1003,79.0,105.0,216.0
1004,79.0,105.0,216.0
1005,79.0,105.0,216.0
1006,79.0,105.0,216.0
1007,80.0,104.0,216.0
1008,80.0,104.0,216.0
1009,80.0,104.0,216.0
1010,80.0,104.0,216.0
1011,79.0,105.0,216.0
1012,79.0,105.0,216.0
1013,79.0,105.0,216.0
1014,80.0,105.0,215.0
1015,79.0,106.0,215.0
1016,78.0,107.0,215.0
1017,77.0,108.0,215.0
1018,77.0,108.0,215.0
1019,77.0,108.0,215.0
1020,77.0,108.0,215.0
1021,77.0,108.0,215.0
1022,77.0,108.0,215.0
1023,77.0,108.0,215.0
1024,77.0,108.0,215.0
1025,77.0,108.0,215.0
1026,77.0,108.0,215.0
1027,77.0,108.0,215.0
1028,78.0,107.0,215.0
1029,78.0,107.0,215.0
1030,78.0,107.0,215.0
1031,78.0,107.0,215.0
1032,77.0,108.0,215.0
1033,77.0,108.0,215.0
1034,78.0,107.0,215.0
1035,77.0,108.0,215.0
1036,77.0,108.0,215.0
1037,78.0,107.0,215.0
1038,77.0,108.0,215.0
1039,77.0,108.0,215.0
1040,77.0,108.0,215.0
1041,76.0,109.0,215.0
1042,76.0,109.0,215.0
1043,76.0,109.0,215.0
1044,76.0,109.0,215.0
1045,76.0,109.0,215.0
1046,77.0,108.0,215.0
1047,77.0,108.0,215.0
1048,76.0,109.0,215.0
1049,77.0,108.0,215.0
1050,77.0,108.0,215.0
1051,78.0,107.0,215.0
1052,78.0,107.0,215.0
1053,78.0,107.0,215.0
1054,78.0,107.0,215.0
1055,78.0,107.0,215.0
1056,78.0,107.0,215.0
1057,78.0,107.0,215.0
1058,78.0,107.0,215.0
1059,78.0,107.0,215.0
1060,79.0,106.0,215.0
1061,80.0,105.0,215.0
1062,81.0,104.0,215.0
1063,81.0,104.0,215.0
1064,80.0,105.0,215.0
1065,80.0,105.0,215.0
1066,80.0,105.0,215.0
1067,80.0,105.0,215.0
1068,79.0,106.0,215.0
1069,79.0,106.0,215.0
1070,80.0,105.0,215.0
1071,80.0,105.0,215.0
1072,79.0,106.0,215.0
1073,79.0,106.0,215.0
1074,80.0,105.0,215.0
1075,80.0,105.0,215.0
1076,81.0,104.0,215.0
1077,82.0,103.0,215.0
1078,83.0,102.0,215.0
1079,83.0,102.0,215.0
1080,83.0,102.0,215.0
1081,82.0,103.0,215.0
1082,83.0,102.0,215.0
1083,83.0,102.0,215.0
1084,84.0,101.0,215.0
1085,84.0,101.0,215.0
1086,84.0,101.0,215.0
1087,83.0,102.0,215.0
1088,83.0,102.0,215.0
1089,83.0,102.0,215.0
1090,83.0,102.0,215.0
1091,83.0,102.0,215.0
1092,84.0,101.0,215.0
1093,84.0,101.0,215.0
1094,84.0,102.0,214.0
1095,84.0,102.0,214.0
1096,84.0,102.0,214.0
1097,84.0,102.0,214.0
1098,84.0,102.0,214.0
1099,84.0,102.0,214.0
1100,84.0,102.0,214.0
1101,84.0,102.0,214.0
1102,84.0,102.0,214.0
1103,84.0,102.0,214.0
1104,85.0,101.0,214.0
1105,85.0,101.0,214.0
1106,85.0,101.0,214.0
1107,85.0,101.0,214.0
1108,85.0,101.0,214.0
1109,85.0,101.0,214.0
1110,86.0,100.0,214.0
1111,86.0,100.0,214.0
1112,86.0,100.0,214.0
1113,86.0,100.0,214.0
1114,85.0,101.0,214.0
1115,86.0,100.0,214.0
1116,86.0,100.0,214.0
1117,86.0,100.0,214.0
1118,85.0,101.0,214.0
1119,85.0,101.0,214.0
1120,84.0,102.0,214.0
1121,84.0,102.0,214.0
1122,84.0,102.0,214.0
1123,84.0,102.0,214.0
1124,84.0,102.0,214.0
1125,84.0,102.0,214.0
1126,83.0,103.0,214.0
1127,83.0,103.0,214.0
1128,83.0,103.0,214.0
1129,84.0,102.0,214.0
1130,83.0,103.0,214.0
1131,84.0,102.0,214.0
1132,84.0,102.0,214.0
1133,84.0,102.0,214.0
1134,85.0,101.0,214.0
1135,86.0,100.0,214.0
1136,85.0,101.0,214.0
1137,85.0,101.0,214.0
1138,84.0,102.0,214.0
1139,84.0,102.0,214.0
1140,84.0,102.0,214.0
1141,84.0,102.0,214.0
1142,83.0,103.0,214.0
1143,83.0,103.0,214.0
1144,83.0,103.0,214.0
1145,83.0,103.0,214.0
1146,84.0,102.0,214.0
1147,84.0,102.0,214.0
1148,84.0,102.0,214.0
1149,84.0,102.0,214.0
1150,84.0,102.0,214.0
1151,84.0,102.0,214.0
1152,85.0,101.0,214.0
1153,85.0,101.0,214.0
1154,85.0,101.0,214.0
1155,86.0,100.0,214.0
1156,86.0,100.0,214.0
1157,86.0,100.0,214.0
1158,87.0,99.0,214.0
1159,86.0,100.0,214.0
1160,86.0,100.0,214.0
1161,86.0,100.0,214.0
1162,86.0,100.0,214.0
1163,87.0,99.0,214.0
1164,87.0,99.0,214.0
1165,86.0,100.0,214.0
1166,86.0,100.0,214.0
1167,87.0,99.0,214.0
1168,87.0,99.0,214.0
1169,87.0,99.0,214.0
1170,87.0,99.0,214.0
1171,87.0,99.0,214.0
1172,87.0,99.0,214.0
1173,87.0,99.0,214.0
1174,87.0,99.0,214.0
1175,87.0,99.0,214.0
1176,87.0,99.0,214.0
1177,87.0,99.0,214.0
1178,87.0,99.0,214.0
1179,86.0,100.0,214.0
1180,86.0,100.0,214.0
1181,86.0,100.0,214.0
1182,86.0,100.0,214.0
1183,86.0,100.0,214.0
1184,85.0,101.0,214.0
1185,84.0,102.0,214.0
1186,84.0,102.0,214.0
1187,85.0,101.0,214.0
1188,84.0,102.0,214.0
1189,83.0,103.0,214.0
1190,83.0,103.0,214.0
1191,83.0,103.0,214.0
1192,84.0,102.0,214.0
1193,85.0,101.0,214.0
1194,86.0,100.0,214.0
1195,86.0,100.0,214.0
1196,86.0,100.0,214.0
1197,86.0,101.0,213.0
1198,87.0,100.0,213.0
1199,88.0,99.0,213.0
1200,88.0,99.0,213.0
1201,88.0,99.0,213.0
1202,88.0,99.0,213.0
1203,88.0,99.0,213.0
1204,88.0,99.0,213.0
1205,89.0,98.0,213.0
1206,89.0,98.0,213.0
1207,90.0,98.0,212.0
1208,90.0,98.0,212.0
1209,91.0,97.0,212.0
1210,91.0,97.0,212.0
1211,91.0,97.0,212.0
1212,90.0,98.0,212.0
1213,90.0,98.0,212.0
1214,91.0,97.0,212.0
1215,91.0,97.0,212.0
1216,91.0,97.0,212.0
1217,92.0,96.0,212.0
1218,92.0,96.0,212.0
1219,92.0,96.0,212.0
1220,93.0,95.0,212.0
1221,93.0,95.0,212.0
1222,93.0,95.0,212.0
1223,92.0,96.0,212.0
1224,92.0,96.0,212.0
1225,92.0,96.0,212.0
1226,93.0,95.0,212.0
1227,94.0,94.0,212.0
1228,94.0,94.0,212.0
1229,95.0,93.0,212.0
1230,95.0,93.0,212.0
1231,95.0,93.0,212.0
1232,95.0,93.0,212.0
1233,95.0,93.0,212.0
1234,95.0,93.0,212.0
1235,94.0,94.0,212.0
1236,94.0,94.0,212.0
1237,94.0,94.0,212.0
1238,94.0,94.0,212.0
1239,94.0,94.0,212.0
1240,94.0,94.0,212.0
1241,93.0,95.0,212.0
1242,93.0,95.0,212.0
1243,94.0,94.0,212.0
1244,94.0,94.0,212.0
1245,94.0,95.0,211.0
1246,94.0,95.0,211.0
1247,94.0,95.0,211.0
1248,94.0,95.0,211.0
1249,94.0,95.0,211.0
1250,94.0,95.0,211.0
1251,94.0,95.0,211.0
1252,94.0,95.0,211.0
1253,95.0,94.0,211.0
1254,95.0,94.0,211.0
1255,96.0,93.0,211.0
1256,96.0,93.0,211.0
1257,97.0,92.0,211.0
1258,97.0,92.0,211.0
1259,98.0,91.0,211.0
1260,99.0,90.0,211.0
1261,100.0,89.0,211.0
1262,100.0,89.0,211.0
1263,100.0,89.0,211.0
1264,100.0,89.0,211.0
1265,99.0,90.0,211.0
1266,98.0,91.0,211.0
1267,99.0,90.0,211.0
1268,99.0,90.0,211.0
1269,99.0,90.0,211.0
1270,98.0,91.0,211.0
1271,98.0,91.0,211.0
1272,99.0,90.0,211.0
1273,100.0,89.0,211.0
1274,101.0,89.0,210.0
1275,102.0,88.0,210.0
1276,103.0,87.0,210.0
1277,103.0,87.0,210.0
1278,103.0,87.0,210.0
1279,102.0,88.0,210.0
1280,103.0,87.0,210.0
1281,103.0,87.0,210.0
1282,102.0,88.0,210.0
1283,102.0,88.0,210.0
1284,103.0,87.0,210.0
1285,102.0,88.0,210.0
1286,103.0,87.0,210.0
1287,102.0,88.0,210.0
1288,102.0,88.0,210.0
1289,102.0,88.0,210.0
1290,101.0,89.0,210.0
1291,101.0,89.0,210.0
1292,102.0,88.0,210.0
1293,102.0,88.0,210.0
1294,102.0,88.0,210.0
1295,103.0,87.0,210.0
1296,104.0,86.0,210.0
1297,104.0,86.0,210.0
1298,104.0,86.0,210.0
1299,103.0,87.0,210.0
1300,103.0,87.0,210.0
1301,102.0,88.0,210.0
1302,101.0,89.0,210.0
1303,101.0,89.0,210.0
1304,101.0,89.0,210.0
1305,101.0,89.0,210.0
1306,101.0,89.0,210.0
1307,101.0,89.0,210.0
1308,100.0,90.0,210.0
1309,101.0,89.0,210.0
1310,102.0,88.0,210.0
1311,103.0,87.0,210.0
1312,103.0,87.0,210.0
1313,104.0,87.0,209.0
1314,104.0,87.0,209.0
1315,104.0,87.0,209.0
1316,103.0,88.0,209.0
1317,104.0,88.0,208.0
1318,104.0,88.0,208.0
1319,104.0,88.0,208.0
1320,104.0,88.0,208.0
1321,104.0,88.0,208.0
1322,103.0,89.0,208.0
1323,103.0,89.0,208.0
1324,104.0,88.0,208.0
1325,104.0,88.0,208.0
1326,105.0,87.0,208.0
1327,105.0,87.0,208.0
1328,106.0,86.0,208.0
1329,105.0,87.0,208.0
1330,105.0,87.0,208.0
1331,105.0,87.0,208.0
1332,105.0,87.0,208.0
1333,104.0,88.0,208.0
1334,104.0,88.0,208.0
1335,104.0,88.0,208.0
1336,104.0,88.0,208.0
1337,104.0,88.0,208.0
1338,105.0,87.0,208.0
1339,105.0,87.0,208.0
1340,106.0,86.0,208.0
1341,106.0,86.0,208.0
1342,106.0,86.0,208.0
1343,106.0,86.0,208.0
1344,106.0,86.0,208.0
1345,107.0,85.0,208.0
1346,107.0,85.0,208.0
1347,108.0,85.0,207.0
1348,108.0,85.0,207.0
1349,109.0,84.0,207.0
1350,109.0,84.0,207.0
1351,109.0,84.0,207.0
1352,110.0,83.0,207.0
1353,110.0,83.0,207.0
1354,110.0,83.0,207.0
1355,110.0,83.0,207.0
1356,110.0,83.0,207.0
1357,110.0,83.0,207.0
1358,110.0,83.0,207.0
1359,110.0,83.0,207.0
1360,110.0,83.0,207.0
1361,110.0,83.0,207.0
1362,110.0,83.0,207.0
1363,111.0,82.0,207.0
1364,111.0,82.0,207.0
1365,110.0,83.0,207.0
1366,110.0,83.0,207.0
1367,111.0,82.0,207.0
1368,111.0,82.0,207.0
1369,111.0,83.0,206.0
1370,112.0,82.0,206.0
1371,112.0,82.0,206.0
1372,112.0,82.0,206.0
1373,112.0,82.0,206.0
1374,111.0,83.0,206.0
1375,110.0,84.0,206.0
1376,110.0,84.0,206.0
1377,110.0,84.0,206.0
1378,109.0,85.0,206.0
1379,109.0,85.0,206.0
1380,110.0,84.0,206.0
1381,109.0,85.0,206.0
1382,110.0,85.0,205.0
1383,111.0,84.0,205.0
1384,112.0,83.0,205.0
1385,113.0,82.0,205.0
1386,113.0,82.0,205.0
1387,113.0,82.0,205.0
1388,112.0,83.0,205.0
1389,112.0,83.0,205.0
1390,112.0,83.0,205.0
1391,112.0,83.0,205.0
1392,112.0,83.0,205.0
1393,111.0,84.0,205.0
1394,112.0,83.0,205.0
1395,112.0,83.0,205.0
1396,111.0,84.0,205.0
1397,112.0,84.0,204.0
1398,112.0,84.0,204.0
1399,112.0,84.0,204.0
1400,112.0,84.0,204.0
1401,112.0,85.0,203.0
1402,111.0,86.0,203.0
1403,110.0,87.0,203.0
1404,110.0,87.0,203.0
1405,110.0,87.0,203.0
1406,110.0,87.0,203.0
1407,109.0,88.0,203.0
1408,109.0,88.0,203.0
1409,110.0,87.0,203.0
1410,109.0,88.0,203.0
1411,109.0,88.0,203.0
1412,110.0,87.0,203.0
1413,111.0,87.0,202.0
1414,111.0,87.0,202.0
1415,111.0,87.0,202.0
1416,111.0,87.0,202.0
1417,112.0,86.0,202.0
1418,112.0,86.0,202.0
1419,112.0,87.0,201.0
1420,112.0,87.0,201.0
1421,112.0,87.0,201.0
1422,113.0,86.0,201.0
1423,114.0,85.0,201.0
1424,114.0,85.0,201.0
1425,114.0,85.0,201.0
1426,114.0,85.0,201.0
1427,115.0,84.0,201.0
1428,116.0,83.0,201.0
1429,115.0,84.0,201.0
1430,115.0,84.0,201.0
1431,115.0,84.0,201.0
1432,115.0,84.0,201.0
1433,114.0,85.0,201.0
1434,114.0,85.0,201.0
1435,114.0,85.0,201.0
1436,114.0,85.0,201.0
1437,114.0,85.0,201.0
1438,114.0,85.0,201.0
1439,114.0,85.0,201.0
1440,115.0,84.0,201.0
1441,116.0,83.0,201.0
1442,117.0,83.0,200.0
1443,118.0,82.0,200.0
1444,117.0,83.0,200.0
1445,117.0,83.0,200.0
1446,117.0,83.0,200.0
1447,118.0,83.0,199.0
1448,118.0,83.0,199.0
1449,118.0,83.0,199.0
1450,117.0,84.0,199.0
1451,118.0,83.0,199.0
1452,119.0,82.0,199.0
1453,120.0,81.0,199.0
1454,120.0,81.0,199.0
1455,121.0,81.0,198.0
1456,121.0,81.0,198.0
1457,122.0,80.0,198.0
1458,122.0,80.0,198.0
1459,122.0,80.0,198.0
1460,121.0,81.0,198.0
1461,121.0,81.0,198.0
1462,122.0,81.0,197.0
1463,122.0,81.0,197.0
1464,123.0,80.0,197.0
1465,123.0,80.0,197.0
1466,123.0,80.0,197.0
1467,122.0,81.0,197.0
1468,123.0,80.0,197.0
1469,123.0,80.0,197.0
1470,124.0,79.0,197.0
1471,125.0,78.0,197.0
1472,124.0,79.0,197.0
1473,124.0,79.0,197.0
1474,124.0,79.0,197.0
1475,125.0,78.0,197.0
1476,126.0,77.0,197.0
1477,126.0,77.0,197.0
1478,126.0,77.0,197.0
1479,125.0,78.0,197.0
1480,124.0,79.0,197.0
1481,125.0,78.0,197.0
1482,124.0,79.0,197.0
1483,124.0,79.0,197.0
1484,125.0,79.0,196.0
1485,124.0,80.0,196.0
1486,124.0,80.0,196.0
1487,125.0,79.0,196.0
1488,125.0,79.0,196.0
1489,125.0,79.0,196.0
1490,125.0,79.0,196.0
1491,125.0,79.0,196.0
1492,126.0,78.0,196.0
1493,125.0,79.0,196.0
1494,125.0,79.0,196.0
1495,125.0,79.0,196.0
1496,125.0,79.0,196.0
1497,125.0,79.0,196.0
1498,125.0,79.0,196.0
1499,124.0,80.0,196.0
1500,124.0,80.0,196.0
1501,124.0,80.0,196.0
1502,124.0,80.0,196.0
1503,124.0,80.0,196.0
1504,124.0,80.0,196.0
1505,125.0,80.0,195.0
1506,125.0,80.0,195.0
1507,125.0,80.0,195.0
1508,125.0,80.0,195.0
1509,125.0,80.0,195.0
1510,126.0,80.0,194.0
1511,126.0,80.0,194.0
1512,125.0,81.0,194.0
1513,124.0,82.0,194.0
1514,124.0,82.0,194.0
1515,124.0,82.0,194.0
1516,123.0,83.0,194.0
1517,123.0,83.0,194.0
1518,122.0,84.0,194.0
1519,122.0,84.0,194.0
1520,123.0,83.0,194.0
1521,124.0,82.0,194.0
1522,124.0,82.0,194.0
1523,123.0,83.0,194.0
1524,123.0,83.0,194.0
1525,122.0,84.0,194.0
1526,122.0,84.0,194.0
1527,122.0,84.0,194.0
1528,121.0,85.0,194.0
1529,121.0,85.0,194.0
1530,121.0,85.0,194.0
1531,120.0,86.0,194.0
1532,120.0,86.0,194.0
1533,120.0,86.0,194.0
1534,121.0,86.0,193.0
1535,121.0,86.0,193.0
1536,120.0,87.0,193.0
1537,120.0,87.0,193.0
1538,121.0,86.0,193.0
1539,122.0,85.0,193.0
1540,122.0,85.0,193.0
1541,121.0,86.0,193.0
1542,121.0,86.0,193.0
1543,121.0,86.0,193.0
1544,121.0,86.0,193.0
1545,121.0,86.0,193.0
1546,121.0,86.0,193.0
1547,120.0,87.0,193.0
1548,120.0,87.0,193.0
1549,120.0,87.0,193.0
1550,119.0,88.0,193.0
1551,119.0,88.0,193.0
1552,119.0,88.0,193.0
1553,119.0,88.0,193.0
1554,119.0,88.0,193.0
1555,119.0,88.0,193.0
1556,118.0,89.0,193.0
1557,117.0,90.0,193.0
1558,117.0,90.0,193.0
1559,116.0,91.0,193.0
1560,116.0,91.0,193.0
1561,116.0,91.0,193.0
1562,116.0,91.0,193.0
1563,116.0,91.0,193.0
1564,116.0,91.0,193.0
1565,117.0,90.0,193.0
1566,117.0,90.0,193.0
1567,116.0,91.0,193.0
1568,116.0,91.0,193.0
1569,116.0,91.0,193.0
1570,117.0,90.0,193.0
1571,117.0,90.0,193.0
1572,116.0,91.0,193.0
1573,116.0,91.0,193.0
1574,116.0,91.0,193.0
1575,116.0,91.0,193.0
1576,115.0,92.0,193.0
1577,115.0,92.0,193.0
1578,114.0,93.0,193.0
1579,114.0,93.0,193.0
1580,115.0,92.0,193.0
1581,114.0,93.0,193.0
1582,115.0,92.0,193.0
1583,116.0,91.0,193.0
1584,115.0,92.0,193.0
1585,114.0,93.0,193.0
1586,114.0,93.0,193.0
1587,115.0,92.0,193.0
1588,115.0,92.0,193.0
1589,114.0,93.0,193.0
1590,114.0,93.0,193.0
1591,114.0,93.0,193.0
1592,113.0,94.0,193.0
1593,113.0,94.0,193.0
1594,113.0,94.0,193.0
1595,113.0,94.0,193.0
1596,112.0,95.0,193.0
1597,112.0,95.0,193.0
1598,113.0,94.0,193.0
1599,112.0,95.0,193.0
1600,112.0,95.0,193.0
1601,112.0,95.0,193.0
1602,111.0,96.0,193.0
1603,111.0,96.0,193.0
1604,111.0,96.0,193.0
1605,111.0,96.0,193.0
1606,110.0,97.0,193.0
1607,110.0,97.0,193.0
1608,110.0,97.0,193.0
1609,110.0,97.0,193.0
1610,110.0,97.0,193.0
1611,111.0,96.0,193.0
1612,111.0,96.0,193.0
1613,112.0,95.0,193.0
1614,113.0,94.0,193.0
1615,113.0,94.0,193.0
1616,113.0,94.0,193.0
1617,113.0,94.0,193.0
1618,114.0,93.0,193.0
1619,114.0,93.0,193.0
1620,115.0,92.0,193.0
1621,115.0,92.0,193.0
1622,114.0,93.0,193.0
1623,115.0,92.0,193.0
1624,115.0,92.0,193.0
1625,115.0,92.0,193.0
1626,114.0,93.0,193.0
1627,114.0,93.0,193.0
1628,115.0,92.0,193.0
1629,115.0,92.0,193.0
1630,115.0,92.0,193.0
1631,115.0,92.0,193.0
1632,115.0,92.0,193.0
1633,115.0,92.0,193.0
1634,115.0,92.0,193.0
1635,116.0,91.0,193.0
1636,116.0,91.0,193.0
1637,115.0,92.0,193.0
1638,115.0,92.0,193.0
1639,116.0,91.0,193.0
1640,116.0,91.0,193.0
1641,116.0,91.0,193.0
1642,117.0,90.0,193.0
1643,117.0,90.0,193.0
1644,117.0,90.0,193.0
1645,117.0,90.0,193.0
1646,118.0,89.0,193.0
1647,118.0,89.0,193.0
1648,118.0,89.0,193.0
1649,119.0,88.0,193.0
1650,119.0,88.0,193.0
1651,119.0,88.0,193.0
1652,119.0,88.0,193.0
1653,119.0,88.0,193.0
1654,118.0,89.0,193.0
1655,119.0,88.0,193.0
1656,119.0,88.0,193.0
1657,119.0,88.0,193.0
1658,120.0,87.0,193.0
1659,120.0,87.0,193.0
1660,119.0,88.0,193.0
1661,119.0,88.0,193.0
1662,119.0,88.0,193.0
1663,119.0,88.0,193.0
1664,118.0,89.0,193.0
1665,118.0,89.0,193.0
1666,118.0,89.0,193.0
1667,118.0,89.0,193.0
1668,118.0,89.0,193.0
1669,118.0,89.0,193.0
1670,117.0,90.0,193.0
1671,117.0,90.0,193.0
1672,116.0,91.0,193.0
1673,116.0,91.0,193.0
1674,116.0,91.0,193.0
1675,116.0,91.0,193.0
1676,115.0,92.0,193.0
1677,115.0,92.0,193.0
1678,116.0,91.0,193.0
1679,116.0,91.0,193.0
1680,116.0,91.0,193.0
1681,116.0,91.0,193.0
1682,117.0,90.0,193.0
1683,116.0,91.0,193.0
1684,116.0,91.0,193.0
1685,116.0,91.0,193.0
1686,115.0,92.0,193.0
1687,114.0,93.0,193.0
1688,114.0,93.0,193.0
1689,114.0,93.0,193.0
1690,114.0,93.0,193.0
1691,115.0,92.0,193.0
1692,115.0,92.0,193.0
1693,116.0,91.0,193.0
1694,116.0,91.0,193.0
1695,116.0,91.0,193.0
1696,115.0,92.0,193.0
1697,115.0,92.0,193.0
1698,115.0,92.0,193.0
1699,115.0,92.0,193.0
1700,114.0,93.0,193.0
1701,114.0,93.0,193.0
1702,114.0,93.0,193.0
1703,113.0,94.0,193.0
1704,113.0,94.0,193.0
1705,112.0,95.0,193.0
1706,112.0,95.0,193.0
1707,112.0,95.0,193.0
1708,112.0,95.0,193.0
1709,112.0,95.0,193.0
1710,111.0,96.0,193.0
1711,110.0,97.0,193.0
1712,109.0,98.0,193.0
1713,109.0,98.0,193.0
1714,109.0,98.0,193.0
1715,108.0,99.0,193.0
1716,108.0,99.0,193.0
1717,108.0,99.0,193.0
1718,107.0,100.0,193.0
1719,106.0,101.0,193.0
1720,106.0,101.0,193.0
1721,106.0,101.0,193.0
1722,106.0,101.0,193.0
1723,106.0,101.0,193.0
1724,106.0,101.0,193.0
1725,106.0,101.0,193.0
1726,107.0,100.0,193.0
1727,108.0,99.0,193.0
1728,108.0,99.0,193.0
1729,108.0,99.0,193.0
1730,108.0,99.0,193.0
1731,108.0,99.0,193.0
1732,108.0,99.0,193.0
1733,108.0,99.0,193.0
1734,108.0,99.0,193.0
1735,108.0,99.0,193.0
1736,109.0,98.0,193.0
1737,109.0,98.0,193.0
1738,108.0,99.0,193.0
1739,107.0,100.0,193.0
1740,107.0,100.0,193.0
1741,107.0,100.0,193.0
1742,108.0,99.0,193.0
1743,107.0,100.0,193.0
1744,107.0,100.0,193.0
1745,106.0,101.0,193.0
1746,105.0,102.0,193.0
1747,105.0,102.0,193.0
1748,105.0,102.0,193.0
1749,105.0,102.0,193.0
1750,105.0,102.0,193.0
1751,105.0,102.0,193.0
1752,105.0,102.0,193.0
1753,105.0,102.0,193.0
1754,105.0,102.0,193.0
1755,105.0,102.0,193.0
1756,104.0,103.0,193.0
1757,104.0,103.0,193.0
1758,103.0,104.0,193.0
1759,104.0,103.0,193.0
1760,104.0,103.0,193.0
1761,103.0,104.0,193.0
1762,104.0,103.0,193.0
1763,103.0,104.0,193.0
1764,103.0,104.0,193.0
1765,103.0,104.0,193.0
1766,103.0,104.0,193.0
1767,103.0,104.0,193.0
1768,102.0,105.0,193.0
1769,102.0,105.0,193.0
1770,103.0,104.0,193.0
1771,103.0,104.0,193.0
1772,103.0,104.0,193.0
1773,103.0,104.0,193.0
1774,102.0,105.0,193.0
1775,102.0,105.0,193.0
1776,101.0,106.0,193.0
1777,101.0,106.0,193.0
1778,101.0,106.0,193.0
1779,100.0,107.0,193.0
1780,100.0,107.0,193.0
1781,99.0,108.0,193.0
1782,100.0,107.0,193.0
1783,100.0,107.0,193.0
1784,99.0,108.0,193.0
1785,100.0,107.0,193.0
1786,101.0,106.0,193.0
1787,100.0,107.0,193.0
1788,101.0,106.0,193.0
1789,101.0,106.0,193.0
1790,101.0,106.0,193.0
1791,102.0,105.0,193.0
1792,102.0,105.0,193.0
1793,102.0,105.0,193.0
1794,101.0,106.0,193.0
1795,101.0,106.0,193.0
1796,101.0,106.0,193.0
1797,101.0,106.0,193.0
1798,100.0,107.0,193.0
1799,99.0,108.0,193.0
1800,100.0,107.0,193.0
1801,99.0,108.0,193.0
1802,100.0,107.0,193.0
1803,101.0,106.0,193.0
1804,101.0,106.0,193.0
1805,101.0,106.0,193.0
1806,101.0,106.0,193.0
1807,100.0,107.0,193.0
1808,101.0,106.0,193.0
1809,102.0,105.0,193.0
1810,102.0,105.0,193.0
1811,103.0,104.0,193.0
1812,104.0,103.0,193.0
1813,105.0,102.0,193.0
1814,105.0,102.0,193.0
1815,105.0,102.0,193.0
1816,106.0,101.0,193.0
1817,105.0,102.0,193.0
1818,104.0,103.0,193.0
1819,104.0,103.0,193.0
1820,104.0,103.0,193.0
1821,103.0,104.0,193.0
1822,103.0,104.0,193.0
1823,103.0,104.0,193.0
1824,103.0,104.0,193.0
1825,103.0,104.0,193.0
1826,102.0,105.0,193.0
1827,102.0,105.0,193.0
1828,101.0,105.0,194.0
1829,100.0,106.0,194.0
1830,100.0,106.0,194.0
1831,100.0,106.0,194.0
1832,99.0,107.0,194.0
1833,100.0,106.0,194.0
1834,100.0,106.0,194.0
1835,100.0,106.0,194.0
1836,99.0,107.0,194.0
1837,98.0,108.0,194.0
1838,97.0,109.0,194.0
1839,97.0,109.0,194.0
1840,98.0,108.0,194.0
1841,98.0,108.0,194.0
1842,99.0,107.0,194.0
1843,100.0,106.0,194.0
1844,100.0,106.0,194.0
1845,99.0,107.0,194.0
1846,99.0,107.0,194.0
1847,98.0,108.0,194.0
1848,97.0,109.0,194.0
1849,96.0,110.0,194.0
1850,97.0,109.0,194.0
1851,97.0,109.0,194.0
1852,97.0,109.0,194.0
1853,96.0,110.0,194.0
1854,95.0,111.0,194.0
1855,95.0,111.0,194.0
1856,96.0,110.0,194.0
1857,96.0,110.0,194.0
1858,95.0,111.0,194.0
1859,95.0,111.0,194.0
1860,95.0,111.0,194.0
1861,96.0,110.0,194.0
1862,97.0,109.0,194.0
1863,97.0,109.0,194.0
1864,97.0,109.0,194.0
1865,98.0,108.0,194.0
1866,98.0,108.0,194.0
1867,98.0,108.0,194.0
1868,98.0,108.0,194.0
1869,97.0,109.0,194.0
1870,97.0,109.0,194.0
1871,97.0,109.0,194.0
1872,97.0,109.0,194.0
1873,97.0,109.0,194.0
1874,96.0,110.0,194.0
1875,95.0,111.0,194.0
1876,95.0,111.0,194.0
1877,96.0,110.0,194.0
1878,95.0,111.0,194.0
1879,95.0,111.0,194.0
1880,95.0,111.0,194.0
1881,95.0,111.0,194.0
1882,95.0,111.0,194.0
1883,96.0,110.0,194.0
1884,97.0,109.0,194.0
1885,97.0,109.0,194.0
1886,97.0,109.0,194.0
1887,98.0,108.0,194.0
1888,97.0,109.0,194.0
1889,96.0,110.0,194.0
1890,95.0,111.0,194.0
1891,95.0,111.0,194.0
1892,94.0,112.0,194.0
1893,95.0,111.0,194.0
1894,95.0,111.0,194.0
1895,95.0,111.0,194.0
1896,95.0,111.0,194.0
1897,95.0,111.0,194.0
1898,94.0,112.0,194.0
1899,93.0,113.0,194.0
1900,94.0,112.0,194.0
1901,94.0,112.0,194.0
1902,95.0,111.0,194.0
1903,95.0,111.0,194.0
1904,95.0,111.0,194.0
1905,96.0,110.0,194.0
1906,96.0,109.0,195.0
1907,97.0,108.0,195.0
1908,96.0,109.0,195.0
1909,96.0,109.0,195.0
1910,96.0,109.0,195.0
1911,96.0,109.0,195.0
1912,96.0,109.0,195.0
1913,97.0,108.0,195.0
1914,97.0,108.0,195.0
1915,96.0,109.0,195.0
1916,96.0,109.0,195.0
1917,96.0,109.0,195.0
1918,96.0,109.0,195.0
1919,95.0,110.0,195.0
1920,95.0,110.0,195.0
1921,95.0,110.0,195.0
1922,95.0,110.0,195.0
1923,95.0,110.0,195.0
1924,95.0,110.0,195.0
1925,95.0,110.0,195.0
1926,95.0,110.0,195.0
1927,94.0,111.0,195.0
1928,93.0,112.0,195.0
1929,93.0,112.0,195.0
1930,92.0,113.0,195.0
